id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label,topics,primaryTopic,topics_ollama_raw,locations_ranked,tagging_error
thewesternchauvinist12:3557,thewesternchauvinist12,3557,2026-06-08T14:23:01+00:00,https://t.me/thewesternchauvinist12/3557,263,4,"{""❤"": 4}","Hezbollah FPV drone strikes an Israeli tank in Southern Lebanon.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Symbols', 'Ideology']",Conflict,"['Conflict', 'Media Criticism', 'Symbols', 'Ideology']",[],
thewesternchauvinist12:3556,thewesternchauvinist12,3556,2026-06-08T14:21:08+00:00,https://t.me/thewesternchauvinist12/3556,246,3,"{""❤"": 3}","Iranian missiles being launched at Israel.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Ideology']",[],
thewesternchauvinist12:3555,thewesternchauvinist12,3555,2026-06-08T01:27:59+00:00,https://t.me/thewesternchauvinist12/3555,241,2,"{""😡"": 2}","The Israelis have begun launching retaliatory strikes against Iran.  Wirh cruise missiles and ballistic missiles from the sea and air.

@TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3554,thewesternchauvinist12,3554,2026-06-07T20:43:57+00:00,https://t.me/thewesternchauvinist12/3554,248,0,{},"Israeli or American drone, shot down by Iranian air defense as it was monitoring missile launches.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3553,thewesternchauvinist12,3553,2026-06-07T20:35:19+00:00,https://t.me/thewesternchauvinist12/3553,218,0,{},"""Iranian missles impacting in Israel""

Iran fired 20 or so cluster bomb missiles into Israel.  Shot from 4 or 5 different missile bases, to let Israel know that are all operational.  It is alleged the Iranians shot down an Israeli drone, but there has been no Israeli counter-attack yet.

Trump is claiming Israel never told them they were attacking Beirut.  He also is saying he is going to tell Israel not to attack Iran.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism']",[],
thewesternchauvinist12:3551,thewesternchauvinist12,3551,2026-06-07T20:25:41+00:00,https://t.me/thewesternchauvinist12/3551,229,0,{},"The Israelis bombed Beirut, Lebanon today, despite warnings from Iran that it would provoke retaliation.  In response, Iran has launched missiles at Israel.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims']",[],
thewesternchauvinist12:3550,thewesternchauvinist12,3550,2026-06-07T18:03:23+00:00,https://t.me/thewesternchauvinist12/3550,195,0,{},"17 year old Tyson Michael Goodsell(⚪️) was murdered during an attempted robbery by Abdikhadar Fakhi Mohidin, 20(⚫️) and two other nons, in Mankato Minnesota.

Tyson was trying to meet a ""friend"" to sell him some THC cartridges, not knowing that ""friend"" had set him up to be robbed.  The alleged friend (who is now a witness) lent his car to Abdikhadar Fakhi Mohidin, who used it during the murder.

Mohidin attempted to break Tyson's window, but failed.  According to Mohindin, Tyson drove over his foot twice.  Mohidin then fired 6 shots at Tyson's car, killing him.  Mohidin is charged with second degree murder and several other charges, as are the two other nons.

T.me/TheWesternChauvinist1",-1002234369779,,[],Unlabeled,[],[],
thewesternchauvinist12:3549,thewesternchauvinist12,3549,2026-06-07T16:49:45+00:00,https://t.me/thewesternchauvinist12/3549,214,14,"{""👏"": 11, ""🏆"": 3}","An Israeli soldier was killed today when a man in a car carried out drive-by shootings in 3 Israeli settlements.  An Israeli security commander was also seriously injured, along with 4 other Israelis.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism']",Conflict,"['Conflict', 'Media Criticism']",[],
thewesternchauvinist12:3548,thewesternchauvinist12,3548,2026-06-07T02:17:06+00:00,https://t.me/thewesternchauvinist12/3548,201,0,{},"The Pentagon sees Israeli espionage as a threat to America.  This is due to the fact that they believe Israel has been listening in to their negotiations with Iran.  The Israelis also tapped the communications of American personnel stationed in Israel.  I for one, cannot believe our greatest ally would spy on us.  Even though they've been caught doing it many times in the past and will continue doing so in the future.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Ideology']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Conflict', 'Ideology']",[],
thewesternchauvinist12:3546,thewesternchauvinist12,3546,2026-06-06T21:04:24+00:00,https://t.me/thewesternchauvinist12/3546,253,12,"{""❤"": 9, ""🏆"": 3}","Correction: there have been 18 Israeli soldiers killed while attempting to penetrate into Southern Lebanon since the ""ceasefire""

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Migration', 'Censorship Claims']",Conflict,"['Conflict', 'Media Criticism', 'Migration', 'Censorship Claims']",[],
thewesternchauvinist12:3545,thewesternchauvinist12,3545,2026-06-06T20:01:48+00:00,https://t.me/thewesternchauvinist12/3545,220,0,{},"Hezbollah has destroyed several more Israeli tanks today.  In both the video and the picture you can see Israeli tanks burning in Southern Lebanon.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Symbols', 'Media Criticism', 'Censorship Claims']",Conflict,"['Conflict', 'Symbols', 'Media Criticism', 'Censorship Claims']",[],
thewesternchauvinist12:3543,thewesternchauvinist12,3543,2026-06-06T19:24:16+00:00,https://t.me/thewesternchauvinist12/3543,228,0,{},"These two Israeli soldiers died today.  One of injuries sustained from a Hezbollah attack Thursday, the other killed today in Southern Lebanon.  That's 17 Israeli soldiers killed since the ""ceasefire"" began.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Symbols', 'Media Criticism', 'Migration']",Conflict,"['Conflict', 'Symbols', 'Media Criticism', 'Migration']",[],
thewesternchauvinist12:3541,thewesternchauvinist12,3541,2026-06-06T18:52:12+00:00,https://t.me/thewesternchauvinist12/3541,235,12,"{""👍"": 7, ""❤"": 3, ""🔥"": 2}","Hezbollah FPV drone identifies four Israeli armored vehicles, then destroy them with a swarm of attack drones.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3540,thewesternchauvinist12,3540,2026-06-05T15:31:01+00:00,https://t.me/thewesternchauvinist12/3540,240,0,{},"""Israeli medevac helicopters flying wounded soldiers out of Lebanon""

It has been a very bad day for the Israelis in Southern Lebanon so far today.  There have been several of what the Israelis dub ""security incidents"" today.

In addition to the dead tank captain, they have lost:

- lost communication with an engineering unit in one of the villages in southern Lebanon.

- Three officers seriously injured during security incidents in southern Lebanon.

- The commander of the Siret Givati unit was injured by Hezbollah fire this morning in Zoutar al-Sharqiyah.

- Another Israeli army soldier killed during a shooting incident.

- A ""Hermes 450"" drone in the skies of the western Bekaa region of Lebanon by a surface-to-air missile.

- Possibly 6-10 Merkava tanks.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Migration', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Migration', 'Symbols']",[],
thewesternchauvinist12:3538,thewesternchauvinist12,3538,2026-06-05T14:58:11+00:00,https://t.me/thewesternchauvinist12/3538,250,14,"{""👍"": 8, ""👏"": 6}","Israeli soldier Eitan Shmuel Lemberg was killed by a Hezbollah guided missile strike on the tank he was in.  He held the rank of Captain.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism']",Conflict,"['Conflict', 'Media Criticism']",[],
thewesternchauvinist12:3537,thewesternchauvinist12,3537,2026-06-05T13:29:41+00:00,https://t.me/thewesternchauvinist12/3537,249,9,"{""👍"": 7, ""❤"": 2}","Two US naval ships tried to enter the Persian Gulf and were fired upon by Iranian anti-ship missiles and drones.  This caused the ships to leave the area.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Migration']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Migration']",[],
thewesternchauvinist12:3536,thewesternchauvinist12,3536,2026-06-04T00:00:56+00:00,https://t.me/thewesternchauvinist12/3536,281,12,"{""⚡"": 7, ""👍"": 3, ""❤"": 2}","Another Hezbollah FPV drone with thermal imaging, flys directly into the face of an Israeli soldier.  The drone warfare was bad enough on the Israelis.  Now night vision drones can fly at them, and the Israelis don't even see it coming.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Symbols']",[],
thewesternchauvinist12:3535,thewesternchauvinist12,3535,2026-06-03T14:28:51+00:00,https://t.me/thewesternchauvinist12/3535,314,9,"{""👏"": 9}","Hezbollah night vision drone targets a gathering of Israeli soldiers standing in the open.  They don't even attempt to flee because they cannot see the drone.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3534,thewesternchauvinist12,3534,2026-06-03T00:44:57+00:00,https://t.me/thewesternchauvinist12/3534,325,10,"{""👏"": 8, ""❤"": 2}","Iranian missile strikes the headquarters of the US Fifth Fleet in Bahrain.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Symbols']",[],
thewesternchauvinist12:3533,thewesternchauvinist12,3533,2026-06-02T23:32:11+00:00,https://t.me/thewesternchauvinist12/3533,272,0,{},"Huge explosions in Kuwait.  Possible use of Iranian Cluster Bombs.  Bothe the American base in Kuwait, and the American naval base in Bahrain, were attacked during the Iranian retaliation.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",Conflict,"['Conflict', 'Censorship Claims', 'Media Criticism', 'Street Mobilization']",[],
thewesternchauvinist12:3531,thewesternchauvinist12,3531,2026-06-02T23:00:39+00:00,https://t.me/thewesternchauvinist12/3531,269,7,"{""❤"": 7}","'Air Defense attemps over Kuwait'

The kosher-system bombed an anti-ship missiles position on an Iranian island.  They also disabled an Iranian ship as it was leaving port.  In retaliation, the Iranians have launched at least 8 missiles at an American base in Kuwait.  The last time they did this, 5 Americans were injured.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Conflict', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism']",[],
thewesternchauvinist12:3530,thewesternchauvinist12,3530,2026-06-02T21:48:52+00:00,https://t.me/thewesternchauvinist12/3530,220,18,"{""🔥"": 11, ""❤"": 4, ""👍"": 2, ""👏"": 1}","System pigs get pelted with objects by Henry Nowak protesters.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Street Mobilization', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3529,thewesternchauvinist12,3529,2026-06-02T21:37:01+00:00,https://t.me/thewesternchauvinist12/3529,281,13,"{""😡"": 10, ""🔥"": 3}","British system pig knees a pinned down British citizen in the head at the Henry Nowak protest.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Ideology']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Street Mobilization', 'Ideology']",[],
thewesternchauvinist12:3528,thewesternchauvinist12,3528,2026-06-02T21:02:08+00:00,https://t.me/thewesternchauvinist12/3528,219,17,"{""🔥"": 14, ""🙏"": 2, ""👍"": 1}","British citizens outraged at the death of Henry Nowak, are now lighting garbage cans on fire and rolling them at system pigs 

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3527,thewesternchauvinist12,3527,2026-06-02T20:56:29+00:00,https://t.me/thewesternchauvinist12/3527,224,14,"{""🔥"": 11, ""👍"": 3}","Real British citizens chase out the system pigs.

T.me/TheWesternChauvinist1",-1002234369779,,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Migration']",Media Criticism,"['Media Criticism', 'Censorship Claims', 'Ideology', 'Migration']",[],
thewesternchauvinist12:3526,thewesternchauvinist12,3526,2026-06-02T20:28:26+00:00,https://t.me/thewesternchauvinist12/3526,240,21,"{""❤"": 11, ""⚡"": 9, ""👍"": 1}","Angry British citizens outside of the police station where the system pigs that caused Henry to die work.

T.me/TheWesternChauvinist1",-1002234369779,,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",Street Mobilization,"['Street Mobilization', 'Censorship Claims', 'Media Criticism', 'Ideology']",[],
thewesternchauvinist12:3525,thewesternchauvinist12,3525,2026-06-02T18:20:48+00:00,https://t.me/thewesternchauvinist12/3525,299,5,"{""👍"": 5}","Hezbollah FPV drone hits an iron dome launcher while it's being transported on a truck.

T.me/TheWesternChauvinist1",-1002234369779,,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",Conflict,"['Conflict', 'Media Criticism', 'Censorship Claims', 'Migration']",[],
thewesternchauvinist12:3524,thewesternchauvinist12,3524,2026-06-01T22:06:43+00:00,https://t.me/thewesternchauvinist12/3524,370,10,"{""⚡"": 7, ""🙏"": 3}","Jury selection in the trial for Austin Metcalf's killer has begun.  Obviously from our perspective the non is guilty -which he is- but it is not an open and shut case.  The high priced lawyer they hired has already used the ""White supremacy"" angle to get his client huge sums of GoFundMe money.  Plus the fact that Austin grabbed him and tried to move him first muddies the water a little in a stand your ground state.

Working in our favor is that this wasn't some drunken brawl in an alley.  It was a track meet at a school where  knives were banned.  It's also much harder to make a case for self-defense when you're older than the victim, you brought a knife to a school, and you weren't even struck; only grappled with.  Any good prosecutor should be able to easily win this case.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Institutions']",Censorship Claims,"['Censorship Claims', 'Media Criticism', 'Conflict', 'Institutions']",[],
thewesternchauvinist12:3523,thewesternchauvinist12,3523,2026-06-01T21:02:15+00:00,https://t.me/thewesternchauvinist12/3523,263,12,"{""👏"": 12}","Another Israeli soldier was killed by Hezbollah today.  A Captain and doctor from Tel-Aviv.  Two other officers and a soldier were severely injured.

T.me/TheWesternChauvinist1",-1002234369779,,['Conflict'],Conflict,['Conflict'],[],
thewesternchauvinist12:3522,thewesternchauvinist12,3522,2026-06-01T17:43:28+00:00,https://t.me/thewesternchauvinist12/3522,252,1,"{""❤"": 1}","Iranian air defense shot down an MQ1 drone over it's airspace.  The kosher-system responded by bombing some Iranian communication radar on an Island.  The Iranians then launched retaliatory missiles at the same American bases in Kuwait that they had previously struck.

Now the Iranians have suspended all negotiations with the kosher-system until Israel abides by the ceasefire with Hezbollah in Lebanon.  Israel came up with a plan to bomb targets in Beirut today, causing the Iranians to say they may retaliate to further Israeli aggression in Lebanon.  The Israelis are rethinking the bombing.

T.me/TheWesternChauvinist1",-1002234369779,,"['Censorship Claims', 'Conflict', 'Media Criticism']",Censorship Claims,"['Censorship Claims', 'Conflict', 'Media Criticism']",[],
