id,chat,message_id,date,url,views,reaction_count,reaction_breakdown,text,sender_id,label
deutschestimmemagazin:5734,deutschestimmemagazin,5734,2025-11-27T14:01:12+00:00,https://t.me/deutschestimmemagazin/5734,613,9,"{""🔥"": 7, ""🤬"": 2}","⚠️ Achtung, Betrug: ""Baron Friedrich von Merzhausen"" plant die nächste Wählertäuschung 

🤥 Friedrich Merz verspricht den Älteren goldene Rentenjahre – und schiebt der jungen Generation eine 120-Milliarden-Rechnung unter. 

🚨Gemeinsam mit der SPD will die Union das Rentenniveau künstlich hochhalten, obwohl Top-Ökonomen längst vor einem rentenpolitischen Amoklauf warnen. 

❓Und wer zahlt? Azubis, Berufseinsteiger, Familien von morgen. 

💡Und wofür? Damit die letzte treue Wählerreserve von CDU und SPD – die Generation 60plus – bei der Stange gehalten wird. Das ist Wählerbestechung mit Ansage.

Was genau hinter dem Rentenpaket steckt und welche Alternativen es gäbe, lesen Sie hier:
👉🏻 https://aufgewacht-online.de/rentenpaket-reine-waehlerbestechung/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: 
👉🏻 https://t.me/aufgewachtonline

#Rente #Rentenpaket #Merz",-1001404903586,
deutschestimmemagazin:5733,deutschestimmemagazin,5733,2025-11-27T08:22:39+00:00,https://t.me/deutschestimmemagazin/5733,777,20,"{""😁"": 13, ""🔥"": 6, ""❤"": 1}","🔥 Gründung AfD-Jugend: Polizei bereitet Großeinsatz in Gießen vor

➡️ Die Polizei stellt sich anlässlich des Gründungstreffens der neuen AfD-Jugendorganisation am kommenden Wochenende mit einem Großaufgebot auf den angekündigten Protest ein. Hessens Innenminister Roman Poseck (CDU) sprach in Gießen am Mittwoch von einer »herausfordernden Großlage«. 

➡️ Im Einsatz werden Polizeihubschrauber, Drohnen, Wasserwerfer und die Pferdestaffel der Polizei sein, insgesamt sei eine mittlere vierstellige Zahl an Polizeikräften aus 14 Bundesländern sowie der Bundespolizei im Einsatz, hieß es.

➡️ »Es wird hier an diesem Tag der größte Polizeieinsatz in Deutschland stattfinden«, sagte Poseck. Der Minister appellierte an die Teilnehmenden, friedlich zu protestieren, dies sei »ein Grundpfeiler der Demokratie«

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5732,deutschestimmemagazin,5732,2025-11-26T16:29:03+00:00,https://t.me/deutschestimmemagazin/5732,754,35,"{""🤬"": 33, ""👍"": 1, ""😁"": 1}","💥 💣 ‼️ Irre: NIUS-Reichelt verteidigt Vertreibung der eigenen Vorfahren!

👉🏻 Julian Reichelt, Chefredakteur des liberalkonservativen Portals NIUS, hat die Vertreibung der Ostdeutschen (und damit auch seiner eigenen Vorfahren) gerechtfertigt.

👉🏻 Diese Sätze sind nicht einfach nur eine Provokation – sie sind historisch falsch, moralisch verheerend und politisch brandgefährlich. Sie verdienen stärksten Widerspruch aus dem gesamten rechten Lager. 

👉🏻 Reichelt kennt keine Grautöne: Wer Deutscher war, trägt Schuld. Das ist absurd undifferenziertes Antideutschtum von rechts und nicht besser, als wenn irgendwelche Antifas am 13. Februar in Dresden ihr „Bomber-Harris, do it again“ skandieren oder sich diese Latrinenparole auf die nackten Brüste schmieren. 

Hier den ganzen Artikel lesen: https://aufgewacht-online.de/irre-nius-reichelt-verteidigt-vertreibung-der-eigenen-vorfahren/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5731,deutschestimmemagazin,5731,2025-11-26T12:19:11+00:00,https://t.me/deutschestimmemagazin/5731,2413,19,"{""🤬"": 17, ""👍"": 1, ""😁"": 1}","🚨  Sabotage am Oberlandesgericht Dresden! 🚨

Der Antifa-Terror eskaliert! Nur sechs Minuten nach Prozessbeginn: 
⚡️🚫Stromausfall im Gerichtsgebäude, Störungen im Umfeld – der Mammutprozess gegen die Hammerbande (Johann Guntermann & Co.) wird für heute abgesetzt. 

💥War das ""nur"" Sabotage oder ein Befreiungsversuch im RAF-Stil? Der Linksextremismus überschreitet endgültig die Grenze zum offenen Terror! 😡

Unser FAKTENHAMMER: In der frischen AUFGEWACHT-Ausgabe für Dezember 2025 tauchen wir tief in den größten Antifa-Prozess seit Stammheim ein:  
- Linksterroristen vor Gericht: Die Schreckensserie der Hammerbande – von brutalen Überfällen in Leipzig, Erfurt bis Budapest enthüllt. Wer sind die Köpfe? 

- Diether Dehm im Exklusiv-Interview: „Die Geheimdienste haben die Antifa gekapert!“  

„Von Hämmern zu Handschellen: ANTIFA-TERRORISTEN"" –  in wenigen Tagen lieferbar!

💥 Jetzt bestellen: 
👉🏻 https://bestellung.deutsche-stimme.de/de/cat-einzelausgabe/aufgewacht-12-25-Antifa-Terroristen.html",-1001404903586,
deutschestimmemagazin:5730,deutschestimmemagazin,5730,2025-11-26T11:40:19+00:00,https://t.me/deutschestimmemagazin/5730,492,25,"{""🔥"": 16, ""🤬"": 9}","EIL: Mutmaßlicher Anschlag auf Oberlandesgericht, Stromausfall im Antifa-Prozess!

Befreiungsversuch der Linksterroristen?

Der linksextreme Terror geht weiter: Sechs Minuten nach Beginn des heutigen Verhandlungstages wurde die Stromversorgung rund um das Oberlandesgericht unterbrochen. Auch im Umfeld kam es zu Störungen. Der Prozess wurde für heute abgesetzt. 

Noch ist unklar, ob es sich „nur“ um einen Sabotageakt handelt oder versucht wurde, Johann Guntermann und Co im RAF-Stil zu befreien. Es zeigt sich jedoch einmal mehr: Der Linksextremismus hat die Schwelle zum Terrorismus längst überschritten!

FREIE SACHSEN: Folgt uns für alle Nachrichten und Informationen bei Telegram! http://t.me/freiesachsen",-1001404903586,
deutschestimmemagazin:5729,deutschestimmemagazin,5729,2025-11-26T10:12:52+00:00,https://t.me/deutschestimmemagazin/5729,606,14,"{""👍"": 11, ""❤"": 3}","📘 Neuerscheinung: „Der Panzersprenger von Karl-Marx-Stadt“

💥1980 sprengte Josef Kneifel als Einzelkämpfer das sowjetische Panzerdenkmal in Karl-Marx-Stadt – das einzige bislang bekannt gewordene Sprengstoffattentat der DDR-Geschichte. 

😧 ""Gelbes Elend"" Bautzen, Stasi-Folter, Freikauf 1987. 

Nach der ""Wende"" wurde er Mitglied der NPD (heute Die Heimat) und sagte klar:  
➡️ „Gegenüber dem, was heute hier läuft, war die DDR relativ harmlos.“

Arne Schimmer (Parteivorstand Die Heimat & Chefredakteur AUFGEWACHT - DIE DEUTSCHE STIMME) legt die bislang umfangreichste Biografie vor.

Arne Schimmer:  
Der Panzersprenger von Karl-Marx-Stadt. Josef Kneifel. Die Biografie.
SVM 2025 | 210 Seiten | 18,00 €

🔥 Jetzt bestellen:  
https://bestellung.deutsche-stimme.de/de/buecher/geschichte-seit-1950/Schimmer-Panzersprenger-Kneifel-SVM.html  
oder: www.aufgewacht-magazin.de

#JosefKneifel #Panzersprenger #DieHeimat #DDRWiderstand #Aufgewacht #DeutscheStimme",-1001404903586,
deutschestimmemagazin:5728,deutschestimmemagazin,5728,2025-11-25T19:16:27+00:00,https://t.me/deutschestimmemagazin/5728,644,22,"{""👍"": 22}","📺Reichelt ist kein Hoffnungsträger der regierungskritischen Medienriege, sondern ein Totalausfall...

✏️ Zur Kolumne
https://kraut-zone.de/julian-reichelt-millionenfache-vertreibung-unserer-grosseltern-war-legitim/

🗞  Die Krautzone gibt es gedruckt 
https://kraut-zone.de/laden/abos/",-1001404903586,
deutschestimmemagazin:5727,deutschestimmemagazin,5727,2025-11-25T19:16:10+00:00,https://t.me/deutschestimmemagazin/5727,655,8,"{""🔥"": 7, ""👏"": 1}",Sehr gut! Shlomo trifft den Nagel auf den Kopf. Reichelt betreibt eine abgrundtief herzlose politische Profilierung auf dem Rücken seiner eigenen heimatvertriebenen Vorfahren. Den Respekt der von ihm ständig umgarnten Juden und US-Amerikaner wird er so nicht gewinnen...,-1001404903586,
deutschestimmemagazin:5726,deutschestimmemagazin,5726,2025-11-25T17:41:45+00:00,https://t.me/deutschestimmemagazin/5726,514,16,"{""👍"": 13, ""🔥"": 3}","🎥 Großer Videobericht: Das war der AUFGEWACHT-Netzwerktag!

Redner aus dem gesamten patriotischen Spektrum, spannende Diskussionen, eine Veranstaltung mit Gemeinschafts-Atmosphäre: Das war der erste Netzwerktag von AUFGEWACHT - DIE DEUTSCHE STIMME. Jetzt gibt es auch einen Videobericht, den Ihr gesehen haben solltet. Denn: Die nächste Veranstaltung kommt und es besteht natürlich wieder die Möglichkeit, dabei zu sein!

➡️ Hier könnt Ihr das Video anschauen:
https://www.youtube.com/watch?v=cP95nIWG13o

FREIE SACHSEN: Folgt uns für alle Nachrichten und Informationen bei Telegram! http://t.me/freiesachsen",-1001404903586,
deutschestimmemagazin:5725,deutschestimmemagazin,5725,2025-11-25T15:47:00+00:00,https://t.me/deutschestimmemagazin/5725,594,25,"{""🤬"": 20, ""👍"": 3, ""👎"": 1, ""😁"": 1}","🚨 ALARM IN SACHSEN –  ÜBERWACHUNGSSTAAT DROHT! 🚨

Michael Kretschmer (CDU) will mit seiner neuen Polizeigesetz-Novelle die totale Kontrolle:  
💥Polizeidrohnen, die OHNE jeden Anlass in fahrende Autos zoomen und filmen  
💥Verhaltensscanner, Live-Gesichtserkennung, automatisierte Waffen-Erkennung  
💥Staatstrojaner, Abhören von Handys, Störung ganzer Funkzellen  
- u.v.m.... 

☝🏻Und weil die schwarz-rote Minderheitsregierung keine eigene Mehrheit hat, wirbt Kretschmer jetzt offen um Stimmen der Opposition – JA, auch bei der AfD! Ausgerechnet die soll helfen, unsere Freiheit endgültig abzuschaffen.

➡️ Unser kompletter Bericht - und was Sie jetzt tun können:  
https://aufgewacht-online.de/sachsen-plant-anlasslose-drohnen-ueberwachung-in-fahrenden-autos/

Sachsen ist das Land der Aufrechten.  
Lassen wir uns nicht in ein digitales Gefängnis sperren!

💪🏻 TEILT, WACHT AUF, KÄMPFT!  

AUFGEWACHT – DIE DEUTSCHE STIMME  
Folgt uns für tägliche Nachrichten aus erster Hand:  https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5724,deutschestimmemagazin,5724,2025-11-25T13:22:20+00:00,https://t.me/deutschestimmemagazin/5724,479,14,"{""👏"": 12, ""🔥"": 2}","Wenig Solidarität für den harten Kern der Hammerbande

Der Streamer „Schmidtkes Welt“ berichtet live vom Auftakt des Prozesses gegen die Hammerbande. Vor Ort zeigt sich nur geringe Solidarität.

Das liegt auch an den Angeklagten selbst. Haupttäter Johann Guntermann, der ehemalige Verlobte von Lina Engel, ist in der Szene wegen seines Umgangs mit Frauen umstritten. Festgenommen wurde er bei einem Treffen mit einer weiteren mutmaßlichen Geliebten.

Auffällig ist zudem ein „Free Tobi“-Schild für den Mitangeklagten Tobias Edelhoff. Edelhoff hatte in Budapest ein Geständnis abgelegt und kam mit einer Strafe von einem Jahr und zehn Monaten davon.

Alle Fakten zu den sieben Angeklagten und den anderen Prozessen finden sich in unseren Recherchen: 

🔊 Podcast: Vor dem großen „Hammerbande“-Prozess

👨🏼‍💻 Recherche: Hammerbande – das große Update

🔶 Folgt »Ein Prozent«!
➡️ Unterstützt uns!
✉️ Mehr Infos im Rundbrief.
🎙 Unsere Podcasts.",-1001404903586,
deutschestimmemagazin:5723,deutschestimmemagazin,5723,2025-11-25T11:02:12+00:00,https://t.me/deutschestimmemagazin/5723,624,20,"{""👏"": 11, ""👍"": 5, ""🔥"": 3, ""🙏"": 1}","🔨 🩸 Dresden: Mega-Prozess gegen Hammerbande hat begonnen

➡️ Beifall der Antifas für Johann Guntermann: Unterstützer der Antifa feiern den prominenten Linksextremisten, der sich ab heute für eine Serie brutaler Übergriffe auf Andersdenkende verantworten muss. 

➡️ Der als Anführer der Hammerbande geltende Guntermann und seine sechs Mitangeklagten stehen vor Anklagen wegen versuchten Mordes, gefährlicher Körperverletzung sowie Waffendiebstahls.

➡️ Die Bundesanwaltschaft wirft der Gruppe vor, jahrelang systematisch Meinungsgegner ausfindig gemacht, sie überfallen und zum Teil lebensgefährlich verletzt zu haben.

Hier den ganzen Artikel lesen: https://aufgewacht-online.de/dresden-mega-prozess-gegen-hammerbande-hat-begonnen/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5722,deutschestimmemagazin,5722,2025-11-25T09:42:56+00:00,https://t.me/deutschestimmemagazin/5722,638,9,"{""👍"": 7, ""🔥"": 2}","🇷🇺 💥 „KI IN RUSSLAND: DAS NEUE NUKLEARE PROJEKT“

➡️ Russland strebt den dritten Platz innerhalb der KI‑Supermächte an hinter den USA und der Volksrepublik China an.

➡️ Der Vizechef der russishen Sberbank, Alexander Wedjachin verglich den Bereich der KI mit einem „nuklearen Projekt“ und sprach von der Bildung eines neuen „Atomclubs“ – bestehend aus Ländern, die über eigene, unabhängige Modelle verfügen.

➡️ Russland, so der Sber‑Vize, habe es geschafft, zu den sieben Staaten zu gehören, die ein eigenes „KI‑Ökosystem“ entwickelt haben. 

Hier den neuen Artikel von Jochen Stappenbeck lesen: https://aufgewacht-online.de/ki-das-neue-nukleare-projekt/

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: https://t.me/aufgewachtonline",-1001404903586,
deutschestimmemagazin:5721,deutschestimmemagazin,5721,2025-11-22T17:52:36+00:00,https://t.me/deutschestimmemagazin/5721,3412,21,"{""👍"": 18, ""👏"": 2, ""❤"": 1}","Neu im DS-Sortiment – jetzt entdecken und zugreifen:

🦋 In „KULTUR ÄSTHETIK IDENTITÄT“ führt Sascha A. Roßmüller in die Welt einer identitätsstiftenden, politisch unkorrekten Kulturbetrachtung.

🚨 „Höllenfahrt“ (MetaPol) lotet in  die geistigen Abgründe unserer Zeit aus – ein Muss für Freunde harter politischer Philosophie.

🎄Das prachtvolle „Neue Hausbuch Deutsche Weihnacht“ versammelt Geschichten, Gedichte, Lieder und Bilder für eine echt deutsche Festtagsstimmung.

💪🏼 Benedikt Kaiser zeigt in „Der Hegemonie entgegen“, wie metapolitische Gegenmacht aufgebaut werden kann – Kompass für strategisch denkende Patrioten.

📔 Mit dem „Taschenkalender des Widerstandes 2026“ planen Sie Ihr Jahr im Zeichen von Heimat, Tradition und politischem Einsatz.

💥„Der Panzersprenger von Karl-Marx-Stadt“ erzählt die packende Lebensgeschichte des DDR-Widerstandskämpfers Josef Kneifel – ein Stück unbequemer Zeitgeschichte.",-1001404903586,
deutschestimmemagazin:5720,deutschestimmemagazin,5720,2025-11-22T11:34:15+00:00,https://t.me/deutschestimmemagazin/5720,937,22,"{""👍"": 19, ""❤"": 3}","Neu im DS-Buchprogramm:

📖 „Kultur, Ästhetik, Identität – Blütenlese des Abendlandes“ von Sascha A. Roßmüller – ein persönlicher Essayband über Kultur, Kunst und Identität.

👉🏼 Mehr Infos & Bestellung im DS-Shop:
🔗 Kultur, Ästhetik, Identität:
https://bestellung.deutsche-stimme.de/de/buecher/kultur-aesthetik-identitaet-von-sasch-a-rossmueller.html",-1001404903586,
deutschestimmemagazin:5719,deutschestimmemagazin,5719,2025-11-20T17:37:38+00:00,https://t.me/deutschestimmemagazin/5719,884,25,"{""👍"": 20, ""❤"": 4, ""👏"": 1}","Sascha A. Roßmüller, Die HEIMAT (Amtsleiter Politik): 

💛 Ethnische Selbstvergewisserung ist das Gebot der Stunde 💛

""Im letzten Video führte ich die von Gewaltorgien begleitete massenhafte Ersetzungsmigration als Erste von sieben politischen Todsünden an. 

DIE Kardinalfrage des 21. Jahrhunderts ist die Frage nach der Integrität der Völker. Die westlichen Nationen sind mit einer überfremdenden Masseneinwanderung konfrontiert, die von den Aufnahmeländern nicht im geringsten mehr GESTEUERT, als vielmehr nur von Interessengruppen der Globalisten ORGANISIERT wird.""

(...)

""Wo selbstbestimmte Völker leben sollten, werden ›Bevölkerungskollektive‹ verwaltet.
 
Wo aber Migration zur Norm erklärt wird, verkommt Integration zur Illusion. 

... Das Volk ist nicht verhandelbar, weshalb die Ersetzungsmigration konsequent rückabzuwickeln ist, ehe es zu spät ist.""

Alles auf Gold - alles für die HEIMAT! 💛

🔔 t.me/heimat2023",-1001404903586,
deutschestimmemagazin:5718,deutschestimmemagazin,5718,2025-11-20T15:11:36+00:00,https://t.me/deutschestimmemagazin/5718,2994,11,"{""👍"": 11}","Brisantes im November - jetzt bestellen:
📌 ESKALATION - Angst vor dem großen Krieg: Novemberausgabe des Magazins AUFGEWACHT - DIE DEUTSCHE STIMME. 

📌 Bestsellerautor Gerhard Wisnewski: DER HYBRIDE KRIEG gegen Deutschland und die Zerstörung der westlichen Zivilisation. 

Durcharbeiten, aufklären, weitergeben!",-1001404903586,
deutschestimmemagazin:5717,deutschestimmemagazin,5717,2025-11-17T18:16:29+00:00,https://t.me/deutschestimmemagazin/5717,1149,20,"{""👍"": 20}","Großer Netzwerktag in Altenburg

https://ungetruebtmedia.blog/2025/11/16/grosser-netzwerktag-in-altenburg/",-1001404903586,
deutschestimmemagazin:5716,deutschestimmemagazin,5716,2025-11-17T18:16:24+00:00,https://t.me/deutschestimmemagazin/5716,816,0,{},Ein toller Artikel von Alexander Kurth über den Netzwerktag am vergangenen Samstag. Vielen Dank!,-1001404903586,
deutschestimmemagazin:5715,deutschestimmemagazin,5715,2025-11-17T17:03:32+00:00,https://t.me/deutschestimmemagazin/5715,3629,17,"{""👍"": 15, ""👏"": 2}","Endlich da – das Buch für die Avantgarde, auf das viele gewartet haben! 🙏🏻

Sascha Roßmüller – seit Jugendtagen Kämpfer für unser Volk, ehemaliger JN-Bundesvorsitzender, heute Amtsleiter Politik im Präsidium der HEIMAT und Stimme bei AUFGEWACHT – legt nach „Europa contra EU“ und „Geopolitische Zeitenwende“ sein bisher persönlichstes und mutigstes Werk vor:

„Kultur, Ästhetik, Identität – Blütenlese des Abendlandes“

🎶 Wenn du vor einem gotischen Dom stehst, Wagner hörst oder die Statuen der Antike siehst und plötzlich dieses Gefühl hast – dieses tiefe „Ja, DAS bin ich, DAS sind WIR“… genau dieses Gefühl packt Sascha Roßmüller in Worte.

Ein Buch, das zeigt:
🌿Kultur ist kein Luxus.
💪🏻Kultur ist Überleben.
⚡️Kultur ist unsere stärkste Waffe gegen die Ideologie der Selbstverachtung. Subjektiv. Leidenschaftlich. Politisch unkorrekt. Und genau deshalb so wichtig.

Direkt hier bestellen:
👉🏻 https://bestellung.deutsche-stimme.de/de/buecher/kultur-aesthetik-identitaet-von-sasch-a-rossmueller.html",-1001404903586,
deutschestimmemagazin:5714,deutschestimmemagazin,5714,2025-11-17T14:07:59+00:00,https://t.me/deutschestimmemagazin/5714,732,21,"{""👏"": 21}","GASTARBEITER: ""Eigentlich wollten wir sie gar nicht!""
Wadephuls Aussagen auf dem Prüfstand.

💥Die wahre Geschichte der „Anwerbung“, die keiner mehr erzählen darf – und warum sie bis heute nachwirkt.Ein brisanter Artikel, der die Dinge beim Namen nennt. 

Jetzt lesen: 👉🏻 https://aufgewacht-online.de/gastarbeiter-eigentlich-wollten-wir-sie-gar-nicht/

AUFGEWACHT – DIE DEUTSCHE STIMME
Folgt uns für unbequeme Wahrheiten und Nachrichten, die Mainstream-Medien verschweigen:
➡️ https://t.me/aufgewachtonline

#Aufgewacht #Gastarbeiter #Wirtschaftswunder #Deutschland",-1001404903586,
deutschestimmemagazin:5713,deutschestimmemagazin,5713,2025-11-16T15:37:21+00:00,https://t.me/deutschestimmemagazin/5713,809,24,"{""👍"": 23, ""❤"": 1}","⬛️ Ein antinationaler Volkstrauertag ist sinnlos

➡️ Wie kaum ein zweites Volk waren die Deutschen im 20. Jahrhundert von Kriegen, Vertreibungen, Gräueltaten, Gebietsabtrennungen und Flächenbombardierungen betroffen. 

➡️ Hier stellt sich besonders eindringlich die Frage, wie ein solches Volk mit seinen Toten umgeht, die millionenfach im Felde blieben oder im Zuge der Vertreibung und des Bombenkrieges einen oft grausamen Tod starben. 

➡️ Die Antwort fällt leider häufig beschämend aus.

Hier den ganzen Text lesen: https://aufgewacht-online.de/ein-antinationaler-volkstrauertag-ist-sinnlos-2

AUFGEWACHT - DIE DEUTSCHE STIMME: Folgt uns für Nachrichten: https://t.me/aufgewachtonline",-1001404903586,
